15:30:51:615,713.17,-100,-4
15:30:51:963,715.75,-100,-5
15:30:52:315,718.35,-100,-7
15:30:52:663,720.92,-100,-5
15:30:53:015,723.52,-101,-7
15:30:53:364,726.1,-100,-7
15:30:53:715,728.69,-101,-7
15:30:54:067,731.3,-100,-4
15:30:54:415,733.87,-98,-6
15:30:54:767,736.47,-100,-10
15:30:55:115,739.04,-99,-10
15:30:55:467,741.64,-99,-10
15:30:55:815,744.21,-99,-9
15:30:56:169,746.83,-99,-8
15:30:56:517,749.4,-99,-7
15:30:56:869,752.0,-99,-2
15:30:57:217,754.57,-100,-3
15:30:57:918,759.75,-98,-4
15:30:58:266,762.33,-99,-9
15:30:58:969,767.52,-100,-4
15:30:59:317,770.09,-99,-7
15:31:00:021,775.3,-100,-8
15:31:02:120,790.95,-101,-15
15:31:02:469,793.95,-101,-12
15:31:02:821,796.97,-100,-11
15:31:03:173,799.99,-101,-8
15:31:03:519,802.96,-100,-12
15:31:03:872,805.99,-100,-15
15:31:04:220,808.98,-100,-15
15:31:07:724,839.06,-101,-10
15:31:08:072,842.05,-100,-13
15:31:08:425,845.08,-99,-12
15:31:08:776,848.09,-101,-13
15:31:09:124,851.08,-100,-14
15:31:10:524,863.09,-100,-13
15:31:13:328,886.18,-101,-16
