13:50:05:119,32.06,-86,5
13:50:05:470,32.7,-89,7
13:50:05:818,33.34,-89,2
13:50:06:170,33.99,-81,9
13:50:06:518,34.62,-84,9
13:50:06:870,35.27,-85,5
13:50:07:222,35.91,-85,8
13:50:07:571,36.55,-89,4
13:50:07:919,37.19,-84,8
13:50:08:619,38.47,-88,6
13:50:09:323,39.49,-92,2
13:50:09:671,39.83,-85,5
13:50:10:023,40.17,-83,6
13:50:10:371,40.51,-81,9
13:50:10:723,40.86,-80,8
13:50:11:071,41.2,-81,9
13:50:11:423,41.54,-92,-2
13:50:11:771,41.88,-86,7
13:50:12:123,42.23,-82,5
13:50:12:475,42.57,-83,6
13:50:12:823,42.91,-86,5
13:50:13:175,43.26,-85,5
13:50:13:524,43.6,-89,2
13:50:13:872,43.94,-94,-4
13:50:14:224,44.29,-86,5
13:50:14:924,44.97,-81,8
13:50:15:276,45.32,-88,6
13:50:15:624,45.66,-85,5
13:50:15:976,46.0,-91,4
13:50:16:325,46.34,-84,8
13:50:16:677,46.69,-87,5
13:50:17:025,47.03,-94,-4
13:50:17:376,47.37,-93,2
13:50:17:728,47.72,-84,9
13:50:18:077,48.06,-88,6
13:50:18:425,48.4,-90,4
13:50:18:777,48.74,-89,6
13:50:19:478,49.43,-91,-1
13:50:19:826,49.77,-90,3
13:50:20:178,50.09,-90,5
13:50:20:526,50.37,-89,5
13:50:20:878,50.65,-92,1
13:50:21:578,51.22,-87,7
13:50:21:930,51.51,-90,5
13:50:22:279,51.79,-93,3
13:50:22:629,52.08,-86,7
13:50:22:981,52.36,-88,4
13:50:23:681,52.93,-91,5
13:50:24:028,53.21,-90,4
13:50:24:380,53.5,-90,5
13:50:24:732,53.78,-86,7
13:50:25:080,54.06,-94,0
13:50:25:430,54.35,-93,3
13:50:27:180,55.77,-86,6
13:50:27:532,56.06,-85,6
13:50:27:884,56.34,-86,6
13:50:28:582,56.91,-95,0
13:50:28:933,57.19,-91,4
13:50:29:281,57.48,-93,-1
13:50:29:985,58.05,-92,0
13:50:30:685,58.62,-93,4
13:50:31:033,58.89,-93,-1
13:50:31:386,59.12,-88,4
13:50:31:734,59.35,-93,1
13:50:32:086,59.58,-88,-6
13:50:32:434,59.8,-96,-1
13:50:32:786,60.03,-95,0
13:50:33:134,60.26,-91,0
13:50:33:486,60.49,-95,-6
13:50:33:838,60.72,-90,2
13:50:34:185,60.94,-94,0
13:50:34:535,61.17,-92,4
13:50:34:886,61.4,-91,0
13:50:35:238,61.63,-93,0
13:50:35:586,61.86,-88,5
13:50:35:938,62.08,-96,-3
13:50:36:287,62.31,-90,4
13:50:36:639,62.54,-87,8
13:50:37:336,62.99,-95,0
13:50:37:688,63.22,-97,-6
13:50:38:036,63.45,-93,3
13:50:38:740,63.91,-93,0
13:50:39:439,64.36,-96,0
13:50:39:787,64.59,-94,0
13:50:40:139,64.82,-95,-4
13:50:40:840,65.28,-93,-5
13:50:41:188,65.5,-92,0
13:50:41:540,65.73,-98,-10
13:50:42:590,66.7,-91,2
13:50:42:941,67.1,-97,-1
13:50:43:290,67.5,-88,0
13:50:43:642,67.9,-91,3
13:50:43:990,68.3,-93,2
13:50:44:342,68.7,-97,-4
13:50:44:693,69.1,-96,-6
13:50:45:041,69.5,-93,-1
13:50:45:393,69.9,-96,-4
13:50:45:741,70.29,-96,-1
13:50:46:093,70.69,-93,0
13:50:46:442,71.09,-95,0
13:50:46:794,71.49,-90,4
13:50:47:142,71.89,-94,2
13:50:47:842,72.69,-89,-1
13:50:48:543,73.48,-95,-2
13:50:49:596,74.68,-91,4
13:50:50:296,75.48,-89,2
13:50:50:644,75.88,-97,-1
13:50:50:996,76.28,-91,1
13:50:51:696,77.08,-95,0
13:50:52:044,77.47,-90,5
13:50:52:745,78.27,-91,4
13:50:53:097,78.65,-95,-3
13:50:53:447,78.99,-94,2
13:50:53:798,79.33,-93,2
13:50:54:146,79.67,-96,-1
13:50:54:498,80.0,-96,0
13:50:54:846,80.34,-95,0
13:50:55:198,80.68,-97,-4
13:50:55:547,81.02,-97,-7
13:50:55:899,81.35,-96,-1
13:50:56:246,81.69,-95,-2
13:50:56:950,82.37,-94,-1
13:50:57:298,82.7,-95,1
13:50:57:650,83.04,-97,-4
13:50:57:998,83.38,-96,-8
13:50:58:351,83.72,-96,0
13:50:58:699,84.05,-96,-2
13:51:00:099,85.4,-98,-9
13:51:00:450,85.74,-94,2
13:51:00:798,86.08,-93,0
13:51:01:150,86.41,-98,-7
13:51:01:500,86.75,-97,-6
13:51:01:851,87.09,-95,-3
13:51:03:251,88.44,-96,-1
13:51:03:603,88.78,-97,0
13:51:03:952,89.11,-96,-4
13:51:05:355,90.91,-95,-3
13:51:05:703,91.36,-97,-5
13:51:06:055,91.82,-97,-4
13:51:06:403,92.27,-96,-2
13:51:07:103,93.18,-97,-5
13:51:07:453,93.63,-95,0
13:51:08:156,94.54,-97,-3
13:51:09:205,95.89,-94,0
13:51:10:607,97.71,-98,-3
13:51:11:659,99.07,-97,-4
13:51:12:007,99.52,-95,-2
13:51:12:707,100.42,-99,-7
13:51:13:059,100.88,-97,-1
13:51:13:760,101.79,-96,-6
13:51:14:108,102.24,-98,-10
13:51:14:460,102.69,-95,-2
13:51:15:507,103.92,-99,-7
13:51:15:859,104.29,-93,-5
13:51:17:260,105.74,-96,-5
13:51:18:660,107.2,-95,-7
13:51:19:012,107.57,-97,-1
13:51:19:713,108.3,-98,-3
13:51:20:061,108.66,-98,-7
13:51:20:413,109.03,-94,-7
13:51:22:514,111.21,-95,-7
13:51:23:214,111.94,-98,-9
13:51:23:914,112.67,-98,-8
13:51:24:262,113.03,-96,-9
13:51:24:614,113.4,-97,-4
13:51:27:067,116.17,-95,-6
13:51:27:415,116.61,-98,-5
13:51:28:816,118.36,-97,-6
13:51:29:868,119.68,-97,-6
13:51:31:261,121.42,-94,-6
13:51:32:669,123.18,-97,-11
13:51:33:021,123.62,-96,-13
13:51:34:769,125.8,-99,-13
13:51:35:470,126.68,-98,-12
13:51:35:822,127.12,-97,-8
13:51:39:324,130.84,-96,-13
13:51:41:075,132.54,-97,-10
13:51:44:227,135.59,-99,-11
13:51:48:074,139.35,-99,-9
13:51:48:427,139.86,-99,-13
