13:39:48:173,33.03,-85,3
13:39:48:525,33.52,-93,2
13:39:48:874,34.01,-91,0
13:39:49:222,34.49,-91,4
13:39:49:575,34.98,-88,4
13:39:49:923,35.47,-89,2
13:39:50:623,36.44,-90,0
13:39:51:323,37.42,-85,6
13:39:51:675,37.91,-93,-1
13:39:52:027,38.39,-86,2
13:39:53:073,39.85,-86,6
13:39:53:777,40.83,-88,7
13:39:54:125,41.31,-87,4
13:39:54:825,42.29,-92,4
13:39:55:526,43.26,-87,7
13:39:56:226,44.25,-88,8
13:39:56:578,44.76,-90,5
13:39:56:930,45.27,-83,6
13:39:57:278,45.77,-86,7
13:39:57:630,46.28,-90,5
13:39:57:977,46.79,-86,4
13:39:58:327,47.29,-88,6
13:39:58:679,47.8,-94,0
13:39:59:030,48.31,-92,3
13:39:59:378,48.82,-94,-1
13:40:00:078,49.83,-92,0
13:40:00:430,50.34,-89,1
13:40:00:782,50.85,-89,1
13:40:01:130,51.35,-92,2
13:40:01:479,51.86,-87,3
13:40:02:183,52.88,-87,6
13:40:02:531,53.38,-92,1
13:40:02:883,53.89,-87,4
13:40:03:231,54.4,-89,5
13:40:03:583,54.91,-91,4
13:40:05:335,57.45,-89,-4
13:40:06:385,58.93,-95,0
13:40:06:733,59.4,-92,-1
13:40:07:085,59.87,-91,5
13:40:07:785,60.81,-93,-4
13:40:08:484,61.75,-93,0
13:40:08:836,62.22,-92,2
13:40:09:184,62.69,-94,-3
13:40:09:533,63.16,-94,-3
13:40:09:885,63.63,-91,4
13:40:10:233,64.1,-92,0
13:40:10:585,64.57,-90,4
13:40:10:937,65.04,-95,-1
13:40:11:285,65.51,-91,-2
13:40:11:637,65.99,-89,3
13:40:11:986,66.45,-95,0
13:40:12:686,67.39,-95,-5
13:40:13:038,67.87,-92,0
13:40:13:387,68.34,-96,-3
13:40:14:087,69.28,-95,0
13:40:14:786,70.22,-94,-1
13:40:15:138,70.69,-91,2
13:40:15:840,71.63,-96,0
13:40:16:189,72.1,-94,-1
13:40:16:541,72.57,-96,-2
13:40:16:890,73.04,-96,-1
13:40:18:291,75.02,-91,3
13:40:18:991,76.02,-96,0
13:40:19:691,77.01,-93,-3
13:40:20:393,78.01,-92,3
13:40:20:741,78.5,-93,-2
13:40:21:441,79.49,-97,-4
13:40:21:792,79.99,-94,-5
13:40:22:140,80.49,-92,2
13:40:22:492,80.99,-93,-1
13:40:22:844,81.48,-91,2
13:40:23:192,81.98,-96,-3
13:40:23:892,82.97,-92,-2
13:40:24:243,83.47,-95,-4
13:40:24:595,83.97,-94,-1
13:40:24:943,84.46,-94,1
13:40:25:295,84.96,-96,-5
13:40:25:992,85.95,-93,-3
13:40:27:746,88.44,-96,-1
13:40:30:547,92.9,-93,1
13:40:31:596,94.58,-95,-3
13:40:32:989,96.82,-95,-7
13:40:33:350,97.4,-95,-1
13:40:33:698,97.96,-97,-6
13:40:34:398,99.08,-96,-2
13:40:35:100,100.21,-96,-7
13:40:36:152,101.9,-95,-7
13:40:37:200,103.59,-95,0
13:40:38:601,105.84,-95,-6
13:40:39:653,107.36,-94,-6
13:40:40:004,107.83,-96,-7
13:40:41:403,109.71,-94,-5
13:40:42:455,111.13,-97,-5
13:40:43:848,113.0,-98,-8
13:40:46:307,116.31,-97,-5
13:40:47:008,117.25,-97,-10
13:40:48:055,118.66,-98,-11
13:40:48:408,119.13,-98,-6
13:40:50:508,121.98,-95,-6
13:40:52:261,124.4,-96,-8
13:40:52:959,125.37,-96,-8
13:40:53:310,125.86,-97,-2
13:40:54:010,126.83,-96,-7
13:40:55:412,128.77,-98,-9
13:40:55:760,129.25,-95,-9
13:40:56:112,129.74,-97,-6
13:40:57:512,131.68,-98,-10
13:40:58:564,133.14,-95,-3
13:40:59:963,135.07,-94,-6
13:41:01:016,136.53,-97,-5
13:41:01:364,137.03,-98,-10
13:41:02:064,138.02,-96,-4
13:41:03:117,139.52,-98,-5
13:41:05:216,142.49,-98,-5
13:41:05:916,143.49,-97,-8
13:41:06:967,144.98,-97,-8
13:41:08:367,146.97,-98,-8
13:41:09:067,147.96,-98,-8
13:41:09:419,148.46,-97,-11
13:41:13:623,154.49,-97,-9
13:41:14:672,156.03,-98,-10
13:41:15:724,157.56,-97,-6
13:41:16:072,158.07,-94,-8
13:41:18:524,161.65,-97,-4
13:41:24:126,169.59,-94,-1
13:41:24:477,170.02,-95,-4
13:41:24:825,170.45,-96,-5
13:41:25:177,170.89,-92,0
13:41:25:877,171.76,-95,-1
13:41:26:228,172.19,-94,-3
13:41:26:578,172.62,-97,-4
13:41:26:929,173.06,-98,-4
13:41:27:629,173.93,-95,-2
13:41:27:981,174.36,-95,-1
13:41:28:329,174.79,-96,-4
13:41:28:681,175.23,-95,-1
13:41:29:029,175.66,-98,-6
13:41:29:382,176.1,-98,-4
13:41:30:082,176.97,-99,-10
13:41:30:430,177.4,-97,-6
13:41:32:884,180.44,-97,-3
13:41:33:232,180.85,-95,-3
13:41:33:933,181.68,-96,-8
13:41:36:383,184.56,-95,-5
13:41:39:886,188.68,-94,-3
13:41:40:229,189.08,-95,-1
13:41:40:586,189.5,-93,0
13:41:40:938,189.91,-94,-4
13:41:41:287,190.32,-98,-2
13:41:42:337,191.56,-96,-3
13:41:43:036,192.38,-97,-7
13:41:43:388,192.79,-97,-8
13:41:43:736,193.2,-96,0
13:41:44:440,193.88,-96,-5
13:41:44:788,194.17,-97,-9
13:41:45:140,194.47,-97,-7
13:41:45:489,194.76,-99,-5
13:41:46:189,195.35,-98,-9
13:41:47:241,196.23,-94,-3
13:41:47:941,196.82,-96,-4
13:41:50:393,198.88,-96,-4
13:41:50:745,199.18,-93,0
13:41:51:092,199.47,-95,-6
13:41:51:442,199.76,-92,-10
13:41:51:794,200.06,-94,-7
13:41:53:194,201.23,-96,-9
13:41:54:595,202.41,-97,-9
13:41:54:947,202.71,-98,-12
13:41:55:296,203.27,-97,-8
13:41:55:994,204.49,-96,-4
13:41:56:346,205.11,-94,0
13:41:56:694,205.72,-94,-7
13:41:57:046,206.33,-93,1
13:41:58:098,208.18,-92,3
13:41:58:447,208.79,-90,3
13:41:59:499,210.63,-93,-4
13:41:59:848,211.24,-94,-1
13:42:00:196,211.85,-90,0
13:42:00:548,212.47,-93,2
13:42:01:248,213.69,-94,0
13:42:01:600,214.31,-93,0
13:42:01:948,214.92,-95,0
13:42:02:648,216.14,-95,-5
13:42:03:000,216.76,-95,-3
13:42:03:699,217.98,-96,-2
13:42:04:051,218.6,-94,0
13:42:04:401,219.21,-94,-8
13:42:05:102,220.39,-97,-5
13:42:09:652,226.17,-98,-10
13:42:11:056,227.96,-96,-6
13:42:12:106,229.29,-96,-7
13:42:12:803,230.18,-97,-5
13:42:14:555,232.4,-96,-7
13:42:14:907,232.85,-98,-7
13:42:15:607,233.74,-94,-8
13:42:16:659,235.11,-93,0
13:42:17:008,235.58,-94,-5
13:42:18:760,237.89,-97,-9
13:42:19:108,238.36,-98,-7
13:42:19:460,238.82,-95,-5
13:42:20:160,239.75,-94,-5
13:42:20:508,240.21,-97,-2
13:42:20:860,240.67,-97,-3
13:42:22:261,242.53,-98,-11
13:42:22:609,242.99,-95,-1
13:42:23:309,243.92,-99,-6
13:42:24:010,244.84,-95,-3
13:42:24:363,245.31,-98,-8
13:42:24:711,245.77,-95,-6
13:42:25:063,246.24,-98,-11
13:42:25:763,247.16,-98,-10
13:42:26:815,248.56,-98,-7
13:42:27:513,249.3,-98,-10
13:42:27:865,249.64,-96,-8
13:42:28:916,250.65,-98,-8
13:42:29:264,250.98,-98,-6
13:42:29:615,251.32,-97,-6
13:42:30:314,252.0,-97,-7
13:42:31:367,253.01,-97,-5
13:42:31:716,253.35,-97,-8
13:42:34:166,255.71,-98,-11
13:42:39:770,261.92,-96,-5
13:42:40:471,262.91,-95,-4
13:42:40:823,263.41,-96,-4
13:42:41:171,263.91,-98,-9
13:42:41:519,264.4,-97,-7
13:42:41:872,264.9,-98,-5
13:42:42:220,265.39,-94,-7
13:42:42:572,265.89,-97,-5
13:42:42:924,266.39,-95,-2
13:42:43:264,266.87,-95,-1
13:42:43:621,267.38,-95,-3
13:42:43:973,267.88,-97,-6
13:42:44:325,268.38,-96,-1
13:42:44:672,268.87,-95,-3
13:42:45:372,269.86,-97,-5
13:42:46:075,270.86,-96,-4
13:42:46:773,271.85,-95,-4
13:42:47:825,273.34,-97,-8
13:42:48:525,274.33,-97,-12
13:42:49:225,275.34,-98,-13
13:42:49:578,275.87,-99,-11
13:42:49:926,276.39,-96,-10
13:42:50:278,276.92,-96,-10
13:42:50:626,277.44,-97,-7
13:42:50:978,277.96,-96,-8
13:42:51:326,278.48,-96,-7
13:42:51:670,279.0,-98,-9
13:42:52:014,279.51,-97,-13
13:42:53:076,281.1,-97,-10
13:42:53:417,281.61,-98,-8
13:42:53:777,282.15,-95,-10
13:42:54:478,283.2,-97,-8
13:42:54:830,283.73,-96,-8
13:42:55:178,284.25,-96,-8
13:42:55:530,284.78,-97,-3
13:42:55:879,285.3,-96,-3
13:42:56:231,285.83,-96,-6
13:42:56:581,286.35,-98,-2
13:42:57:281,287.4,-96,-6
13:42:57:629,287.92,-97,-7
13:42:57:980,288.45,-95,-8
13:42:58:332,288.97,-96,-5
13:42:58:680,289.5,-97,-6
13:42:59:032,290.02,-98,-7
13:42:59:381,290.54,-97,-5
13:42:59:733,291.07,-97,-7
13:43:00:081,291.55,-97,-7
13:43:00:433,291.92,-98,-7
13:43:00:781,292.27,-98,-8
13:43:01:133,292.63,-99,-6
13:43:02:882,294.43,-97,-13
13:43:04:632,296.23,-97,-11
13:43:06:036,297.67,-99,-14
13:43:10:239,301.99,-97,-13
13:43:10:586,302.35,-98,-12
13:43:11:286,303.15,-95,-12
13:43:11:638,303.61,-95,-12
13:43:11:990,304.07,-97,-10
13:43:13:739,306.37,-93,-5
