13:15:17:355,48.75,-78,9
13:15:17:707,49.16,-84,9
13:15:18:055,49.61,-80,8
13:15:18:407,50.23,-81,10
13:15:19:107,51.48,-83,8
13:15:19:456,52.1,-85,6
13:15:19:808,52.72,-87,6
13:15:20:156,53.34,-77,8
13:15:20:508,53.97,-83,8
13:15:20:856,54.59,-80,8
13:15:21:208,55.21,-87,6
13:15:21:560,55.84,-87,4
13:15:21:908,56.46,-86,5
13:15:22:260,57.08,-91,1
13:15:22:609,57.7,-80,8
13:15:22:959,58.32,-79,8
13:15:23:311,58.95,-79,8
13:15:23:659,59.57,-82,7
13:15:24:011,60.19,-82,7
13:15:24:708,61.43,-79,9
13:15:25:060,62.06,-83,7
13:15:26:110,63.92,-81,8
13:15:26:462,64.55,-83,6
13:15:26:810,65.17,-83,7
13:15:27:510,66.41,-79,8
13:15:27:862,67.04,-80,8
13:15:28:214,67.66,-80,9
13:15:28:563,68.28,-80,8
13:15:29:264,69.63,-79,10
13:15:30:312,71.88,-75,11
13:15:30:664,72.64,-89,3
13:15:31:365,74.15,-76,10
13:15:32:065,75.66,-87,5
13:15:32:413,76.4,-79,10
13:15:33:464,78.67,-80,8
13:15:33:816,79.42,-87,6
13:15:34:165,80.17,-90,3
13:15:34:513,80.92,-86,2
13:15:34:866,81.68,-83,7
13:15:35:218,82.44,-91,6
13:15:35:566,83.19,-83,7
13:15:35:914,83.94,-81,7
13:15:36:262,84.69,-83,7
13:15:36:618,85.45,-88,7
13:15:36:967,86.2,-84,8
13:15:37:319,86.96,-81,9
13:15:37:667,87.71,-80,9
13:15:38:018,88.47,-86,7
13:15:38:718,89.97,-87,7
13:15:39:069,90.73,-90,5
13:15:39:419,91.48,-81,8
13:15:39:767,92.23,-84,8
13:15:40:119,92.86,-85,7
13:15:41:171,94.0,-92,4
13:15:41:519,94.38,-85,7
13:15:41:871,94.76,-94,2
13:15:42:568,95.52,-80,10
13:15:42:920,95.9,-79,10
13:15:43:270,96.28,-79,8
13:15:43:622,96.66,-76,9
13:15:43:970,97.04,-85,7
13:15:44:322,97.43,-78,10
13:15:44:669,97.8,-79,10
13:15:45:022,98.19,-91,4
13:15:45:371,98.56,-85,7
13:15:45:723,98.95,-80,9
13:15:46:071,99.33,-88,6
13:15:46:420,99.7,-85,9
13:15:46:772,100.09,-82,9
13:15:47:124,100.47,-83,8
13:15:47:472,100.85,-84,8
13:15:47:824,101.23,-83,9
13:15:48:172,101.61,-81,8
13:15:48:524,101.99,-89,6
13:15:48:872,102.37,-86,6
13:15:49:224,102.75,-87,6
13:15:49:573,103.13,-89,7
13:15:49:925,103.51,-86,8
13:15:50:973,104.65,-82,7
13:15:51:325,104.72,-74,9
13:15:51:677,104.76,-74,8
13:15:52:374,104.84,-83,8
13:15:52:726,104.88,-87,6
13:15:53:076,104.92,-85,6
13:15:53:428,104.96,-79,8
13:15:53:776,105.0,-79,10
13:15:54:129,105.04,-74,8
13:15:54:476,105.08,-77,8
13:15:54:828,105.13,-76,11
13:15:55:176,105.17,-74,8
13:15:55:526,105.21,-78,8
13:15:56:226,105.29,-83,8
13:15:56:578,105.33,-80,8
13:15:56:926,105.37,-91,5
13:15:57:278,105.41,-81,8
13:15:57:630,105.45,-91,4
13:15:57:978,105.49,-75,8
13:15:58:328,105.53,-80,9
13:15:59:027,105.61,-88,7
13:15:59:380,105.66,-94,1
13:15:59:731,105.7,-91,4
13:16:00:079,105.74,-96,-1
13:16:00:431,105.78,-89,2
13:16:01:829,105.94,-95,0
13:16:02:181,106.01,-94,-1
13:16:02:529,106.11,-94,3
13:16:02:881,106.21,-96,-3
13:16:03:232,106.31,-97,-1
13:16:03:932,106.51,-96,-1
13:16:04:282,106.61,-94,0
13:16:05:333,106.91,-95,-2
13:16:05:684,107.01,-92,0
13:16:06:732,107.31,-96,0
13:16:07:434,107.51,-96,0
13:16:08:834,107.91,-98,-6
13:16:09:535,108.11,-98,-7
13:16:10:587,108.41,-96,0
13:16:10:935,108.51,-97,-4
13:16:11:287,108.61,-98,-2
13:16:12:335,108.91,-95,-1
13:16:12:687,109.01,-98,-7
13:16:13:039,109.12,-98,-2
13:16:13:387,109.26,-96,1
13:16:13:739,109.41,-99,-6
13:16:14:087,109.56,-97,0
13:16:14:438,109.7,-99,-4
13:16:15:838,110.29,-98,-1
13:16:16:186,110.44,-97,0
13:16:16:890,110.73,-97,-8
13:16:17:238,110.88,-97,-8
13:16:18:291,111.32,-99,-7
13:16:18:640,111.47,-98,-8
13:16:19:692,111.91,-99,-8
13:16:20:392,112.2,-98,-7
13:16:21:441,112.65,-98,-3
13:16:22:141,112.94,-97,-3
13:16:22:493,113.09,-96,0
13:16:23:193,113.38,-98,-5
13:16:23:545,113.53,-98,-9
13:16:24:594,114.28,-97,-7
13:16:24:942,114.61,-99,-7
13:16:25:294,114.95,-98,-7
13:16:25:646,115.28,-99,-4
13:16:26:346,115.95,-99,-6
13:16:26:693,116.28,-100,-7
13:16:27:045,116.61,-98,-12
13:16:27:395,116.95,-98,-6
13:16:28:795,118.28,-99,-12
13:16:29:147,118.61,-100,-12
13:16:32:297,121.6,-99,-6
13:16:38:252,125.89,-100,-13
13:16:39:303,126.45,-99,-6
13:16:39:652,126.64,-99,-8
13:16:40:000,126.82,-100,-11
13:16:40:352,127.01,-100,-14
13:16:41:053,127.38,-100,-8
13:16:41:753,127.75,-100,-12
13:16:46:307,130.36,-99,-15
13:16:47:008,131.17,-101,-10
13:16:48:056,132.38,-100,-12
13:16:50:508,135.23,-99,-12
13:16:51:210,136.04,-100,-13
13:16:51:559,136.45,-100,-11
13:16:51:907,136.85,-99,-10
13:16:55:061,140.51,-99,-12
13:16:57:161,142.98,-99,-10
13:16:58:914,145.41,-99,-13
13:17:01:012,148.32,-99,-13
13:17:03:464,151.72,-100,-12
13:17:04:516,153.17,-100,-10
13:17:06:263,155.59,-100,-11
13:17:12:221,163.12,-99,-13
13:17:15:371,166.95,-100,-13
13:17:25:176,179.69,-100,-15
