13:04:54:468,69.93,-91,4
13:04:54:816,70.32,-87,7
13:04:55:168,70.71,-93,2
13:04:56:920,72.67,-90,5
13:04:57:261,73.05,-89,5
13:04:57:618,73.45,-90,5
13:04:57:970,73.84,-90,4
13:04:58:317,74.23,-90,3
13:04:58:669,74.62,-91,3
13:04:59:021,75.02,-93,0
13:04:59:721,75.8,-88,6
13:05:00:069,76.19,-90,5
13:05:00:772,76.97,-92,4
13:05:01:120,77.36,-93,1
13:05:01:472,77.75,-92,1
13:05:01:819,78.14,-85,7
13:05:02:171,78.53,-91,5
13:05:02:871,79.31,-94,0
13:05:03:223,79.71,-87,7
13:05:04:274,80.88,-95,-6
13:05:04:622,81.27,-91,4
13:05:04:974,81.66,-95,0
13:05:05:323,81.96,-89,3
13:05:05:675,82.26,-91,4
13:05:06:023,82.56,-91,5
13:05:06:723,83.15,-92,3
13:05:07:074,83.45,-90,4
13:05:07:774,84.04,-93,3
13:05:08:126,84.34,-90,5
13:05:08:476,84.64,-87,8
13:05:08:824,84.93,-92,3
13:05:09:176,85.23,-93,3
13:05:09:524,85.52,-94,1
13:05:10:224,86.12,-93,2
13:05:10:576,86.41,-89,6
13:05:11:276,87.01,-95,0
13:05:11:626,87.3,-92,4
13:05:11:977,87.6,-96,0
13:05:12:325,87.9,-98,-2
13:05:12:677,88.19,-93,2
13:05:13:029,88.49,-89,5
13:05:13:378,88.79,-90,5
13:05:13:726,89.08,-91,4
13:05:14:078,89.38,-96,-1
13:05:14:427,89.68,-99,-7
13:05:15:127,90.27,-92,5
13:05:15:479,90.57,-94,0
13:05:15:827,90.86,-97,-1
13:05:16:178,91.07,-91,4
13:05:16:530,91.19,-92,4
13:05:16:878,91.31,-94,3
13:05:17:230,91.42,-92,1
13:05:17:578,91.54,-96,-1
13:05:17:930,91.66,-93,2
13:05:18:630,91.9,-92,3
13:05:19:329,92.13,-97,-3
13:05:20:029,92.37,-92,3
13:05:20:381,92.49,-92,4
13:05:20:729,92.6,-94,3
13:05:22:131,93.08,-93,2
13:05:22:483,93.2,-94,0
13:05:22:831,93.31,-95,-1
13:05:23:183,93.43,-92,2
13:05:23:535,93.55,-91,3
13:05:23:883,93.67,-95,0
13:05:24:234,93.79,-95,0
13:05:24:584,93.91,-93,2
13:05:25:282,94.14,-95,0
13:05:25:634,94.26,-94,3
13:05:26:334,94.5,-92,2
13:05:26:686,94.61,-99,-7
13:05:27:383,95.03,-93,3
13:05:27:736,95.31,-95,-1
13:05:28:088,95.6,-93,3
13:05:28:784,96.16,-95,-2
13:05:29:484,96.73,-96,0
13:05:29:836,97.01,-97,-7
13:05:30:188,97.3,-96,-1
13:05:31:589,98.43,-96,-3
13:05:31:937,98.71,-93,1
13:05:32:289,98.99,-96,-4
13:05:32:637,99.28,-97,-2
13:05:33:339,99.84,-94,0
13:05:33:691,100.13,-98,-3
13:05:34:039,100.41,-94,1
13:05:34:391,100.69,-96,-2
13:05:34:738,100.97,-97,-4
13:05:35:090,101.26,-95,0
13:05:36:138,102.11,-94,-2
13:05:36:491,102.39,-96,0
13:05:36:839,102.67,-94,0
13:05:37:192,102.96,-91,5
13:05:37:539,103.24,-100,-12
13:05:37:891,103.52,-93,1
13:05:38:591,104.34,-93,2
13:05:38:943,104.77,-92,4
13:05:39:641,105.63,-94,2
13:05:39:992,106.06,-96,0
13:05:41:044,107.35,-96,0
13:05:41:392,107.78,-97,-5
13:05:42:096,108.65,-96,1
13:05:42:444,109.08,-98,-6
13:05:42:796,109.51,-95,0
13:05:44:196,111.23,-96,-2
13:05:45:245,112.52,-97,-3
13:05:45:945,113.38,-94,3
13:05:46:294,113.81,-92,4
13:05:46:646,114.24,-96,0
13:05:46:994,114.67,-92,2
13:05:47:346,115.11,-97,-2
13:05:50:147,118.75,-97,-7
13:05:50:498,119.24,-98,-7
13:05:50:850,119.73,-97,-3
13:05:52:249,121.69,-98,-10
13:05:52:599,122.18,-98,-3
13:05:52:951,122.67,-99,-12
13:05:53:300,123.16,-98,-6
13:05:53:652,123.66,-98,-7
13:05:54:352,124.64,-97,-9
13:05:56:103,127.09,-96,-1
13:05:57:153,128.56,-97,-6
13:05:57:854,129.54,-97,-6
13:05:59:604,132.0,-98,-11
13:06:01:003,133.68,-97,-1
13:06:01:705,134.46,-99,-4
13:06:02:405,135.25,-96,-2
13:06:03:104,136.03,-97,0
13:06:03:456,136.43,-96,-4
13:06:03:808,136.82,-96,-4
13:06:04:855,138.0,-96,-6
13:06:05:207,138.39,-97,-2
13:06:06:257,139.57,-98,-8
13:06:07:659,141.14,-99,-10
13:06:08:010,141.54,-98,-4
13:06:09:407,143.1,-96,-3
13:06:10:111,143.89,-96,-7
13:06:11:159,145.12,-97,-9
13:06:13:262,148.12,-99,-13
13:06:13:962,149.12,-99,-8
13:06:17:114,153.63,-99,-8
13:06:17:814,154.63,-97,-6
13:06:19:214,156.63,-98,-8
13:06:20:265,158.13,-99,-6
13:06:21:314,159.63,-97,-10
13:06:22:018,160.64,-98,-11
13:06:24:467,164.74,-98,-11
13:06:25:167,165.91,-96,-13
13:06:27:971,170.61,-98,-7
13:06:29:720,173.54,-98,-9
13:06:30:422,174.71,-97,-11
13:06:31:823,177.06,-98,-12
13:06:32:171,177.64,-98,-6
13:06:32:521,178.23,-97,-10
13:06:36:723,183.68,-98,-13
13:06:43:028,191.56,-97,-12
13:06:45:478,193.53,-98,-8
13:06:47:930,194.77,-97,-14
13:06:58:787,202.24,-97,-7
13:06:59:135,202.56,-97,-9
13:07:01:587,204.8,-98,-8
13:07:03:339,206.41,-99,-15
13:07:03:691,206.73,-99,-13
13:07:10:344,211.9,-99,-6
13:07:13:145,213.99,-96,-13
